station,train_no,destination,expected_arr,time_to_station,tfl_status,time
PYB,055,Edgware Road,2026-07-21T15:50:21Z,343,Good Service,2026-07-21 15:45:17.855725+00:00
PYB,072,Edgware Road,2026-07-21T15:46:51Z,133,Good Service,2026-07-21 15:45:17.857510+00:00
PSG,055,Edgware Road,2026-07-21T15:52:22Z,465,Good Service,2026-07-21 15:45:17.977923+00:00
PSG,072,Edgware Road,2026-07-21T15:49:22Z,285,Good Service,2026-07-21 15:45:17.979640+00:00
FBY,055,Edgware Road,2026-07-21T15:55:22Z,690,Good Service,2026-07-21 15:45:18.071700+00:00
FBY,064,Edgware Road,2026-07-21T15:45:52Z,120,Good Service,2026-07-21 15:45:18.073484+00:00
FBY,072,Edgware Road,2026-07-21T15:51:22Z,450,Good Service,2026-07-21 15:45:18.076053+00:00
SFS,055,Edgware Road,2026-07-21T15:45:51Z,74,Good Service,2026-07-21 15:45:41.207623+00:00
EPY,055,Edgware Road,2026-07-21T15:47:51Z,217,Good Service,2026-07-21 15:45:41.303923+00:00
EPY,072,Edgware Road,2026-07-21T15:44:18Z,4,Good Service,2026-07-21 15:45:41.306580+00:00
PYB,055,Edgware Road,2026-07-21T15:50:21Z,320,Good Service,2026-07-21 15:45:41.574081+00:00
PYB,072,Edgware Road,2026-07-21T15:46:51Z,110,Good Service,2026-07-21 15:45:41.577539+00:00
PYB,074,Edgware Road,2026-07-21T15:54:21Z,560,Good Service,2026-07-21 15:45:41.579135+00:00
PSG,055,Edgware Road,2026-07-21T15:52:22Z,465,Good Service,2026-07-21 15:45:41.682714+00:00
PSG,072,Edgware Road,2026-07-21T15:49:22Z,285,Good Service,2026-07-21 15:45:41.685666+00:00
FBY,055,Edgware Road,2026-07-21T15:55:20Z,619,Good Service,2026-07-21 15:45:41.789568+00:00
FBY,064,Edgware Road,2026-07-21T15:45:18Z,17,Good Service,2026-07-21 15:45:41.793691+00:00
FBY,072,Edgware Road,2026-07-21T15:51:20Z,379,Good Service,2026-07-21 15:45:41.796139+00:00
FBY,074,Edgware Road,2026-07-21T15:59:20Z,859,Good Service,2026-07-21 15:45:41.798211+00:00
WIP,074,Edgware Road,2026-07-21T15:47:51Z,145,Good Service,2026-07-21 15:46:06.304842+00:00
SFS,055,Edgware Road,2026-07-21T15:45:51Z,74,Good Service,2026-07-21 15:46:06.408317+00:00
EPY,055,Edgware Road,2026-07-21T15:47:50Z,140,Good Service,2026-07-21 15:46:10.721649+00:00
EPY,074,Edgware Road,2026-07-21T15:52:20Z,410,Good Service,2026-07-21 15:46:10.723869+00:00
PYB,055,Edgware Road,2026-07-21T15:50:21Z,343,Good Service,2026-07-21 15:46:10.845619+00:00
PYB,072,Edgware Road,2026-07-21T15:46:51Z,133,Good Service,2026-07-21 15:46:10.847993+00:00
PSG,055,Edgware Road,2026-07-21T15:52:22Z,465,Good Service,2026-07-21 15:46:10.946308+00:00
PSG,072,Edgware Road,2026-07-21T15:49:22Z,285,Good Service,2026-07-21 15:46:10.950042+00:00
FBY,055,Edgware Road,2026-07-21T15:55:20Z,619,Good Service,2026-07-21 15:46:11.046493+00:00
FBY,064,Edgware Road,2026-07-21T15:45:18Z,17,Good Service,2026-07-21 15:46:11.049117+00:00
FBY,072,Edgware Road,2026-07-21T15:51:20Z,379,Good Service,2026-07-21 15:46:11.051705+00:00
FBY,074,Edgware Road,2026-07-21T15:59:20Z,859,Good Service,2026-07-21 15:46:11.054016+00:00
WIP,074,Edgware Road,2026-07-21T15:47:51Z,110,Good Service,2026-07-21 15:46:41.252073+00:00
SFS,055,Edgware Road,2026-07-21T15:46:27Z,26,Good Service,2026-07-21 15:46:41.388651+00:00
SFS,074,Edgware Road,2026-07-21T15:49:00Z,179,Good Service,2026-07-21 15:46:41.391911+00:00
EPY,055,Edgware Road,2026-07-21T15:48:59Z,178,Good Service,2026-07-21 15:46:41.553361+00:00
EPY,074,Edgware Road,2026-07-21T15:51:59Z,358,Good Service,2026-07-21 15:46:41.558167+00:00
PYB,055,Edgware Road,2026-07-21T15:51:29Z,328,Good Service,2026-07-21 15:46:41.676656+00:00
PYB,072,Edgware Road,2026-07-21T15:46:25Z,24,Good Service,2026-07-21 15:46:41.680042+00:00
PYB,074,Edgware Road,2026-07-21T15:53:29Z,448,Good Service,2026-07-21 15:46:41.682452+00:00
PSG,055,Edgware Road,2026-07-21T15:53:30Z,447,Good Service,2026-07-21 15:46:43.519074+00:00
PSG,072,Edgware Road,2026-07-21T15:49:00Z,177,Good Service,2026-07-21 15:46:43.522612+00:00
PSG,074,Edgware Road,2026-07-21T15:56:30Z,627,Good Service,2026-07-21 15:46:43.526401+00:00
FBY,055,Edgware Road,2026-07-21T15:56:30Z,626,Good Service,2026-07-21 15:46:44.144931+00:00
FBY,072,Edgware Road,2026-07-21T15:51:30Z,326,Good Service,2026-07-21 15:46:44.149410+00:00
FBY,074,Edgware Road,2026-07-21T15:58:30Z,746,Good Service,2026-07-21 15:46:44.152586+00:00
WIP,074,Edgware Road,2026-07-21T15:47:51Z,110,Good Service,2026-07-21 15:47:07.243444+00:00
SFS,055,Edgware Road,2026-07-21T15:46:27Z,26,Good Service,2026-07-21 15:47:07.371211+00:00
SFS,074,Edgware Road,2026-07-21T15:49:00Z,179,Good Service,2026-07-21 15:47:07.373792+00:00
EPY,055,Edgware Road,2026-07-21T15:48:59Z,178,Good Service,2026-07-21 15:47:07.465214+00:00
EPY,074,Edgware Road,2026-07-21T15:51:59Z,358,Good Service,2026-07-21 15:47:07.469116+00:00
PYB,055,Edgware Road,2026-07-21T15:51:29Z,302,Good Service,2026-07-21 15:47:07.668437+00:00
PYB,074,Edgware Road,2026-07-21T15:53:29Z,422,Good Service,2026-07-21 15:47:07.672801+00:00
PSG,055,Edgware Road,2026-07-21T15:53:30Z,422,Good Service,2026-07-21 15:47:07.810695+00:00
PSG,072,Edgware Road,2026-07-21T15:49:00Z,152,Good Service,2026-07-21 15:47:07.814233+00:00
PSG,074,Edgware Road,2026-07-21T15:56:30Z,602,Good Service,2026-07-21 15:47:07.818470+00:00
FBY,055,Edgware Road,2026-07-21T15:56:30Z,626,Good Service,2026-07-21 15:47:07.912489+00:00
FBY,072,Edgware Road,2026-07-21T15:51:30Z,326,Good Service,2026-07-21 15:47:07.916649+00:00
FBY,074,Edgware Road,2026-07-21T15:58:30Z,746,Good Service,2026-07-21 15:47:07.920457+00:00
WIP,074,Edgware Road,2026-07-21T15:47:09Z,20,Good Service,2026-07-21 15:47:29.201128+00:00
SFS,074,Edgware Road,2026-07-21T15:49:30Z,161,Good Service,2026-07-21 15:47:29.302378+00:00
EPY,055,Edgware Road,2026-07-21T15:48:59Z,178,Good Service,2026-07-21 15:47:29.391659+00:00
EPY,074,Edgware Road,2026-07-21T15:51:59Z,358,Good Service,2026-07-21 15:47:29.394594+00:00
PYB,055,Edgware Road,2026-07-21T15:51:29Z,302,Good Service,2026-07-21 15:47:29.498062+00:00
PYB,074,Edgware Road,2026-07-21T15:53:29Z,422,Good Service,2026-07-21 15:47:29.500224+00:00
PSG,055,Edgware Road,2026-07-21T15:53:30Z,422,Good Service,2026-07-21 15:47:29.601887+00:00
PSG,072,Edgware Road,2026-07-21T15:49:00Z,152,Good Service,2026-07-21 15:47:29.605397+00:00
PSG,074,Edgware Road,2026-07-21T15:56:30Z,602,Good Service,2026-07-21 15:47:29.608594+00:00
FBY,055,Edgware Road,2026-07-21T15:54:59Z,489,Good Service,2026-07-21 15:47:29.791054+00:00
FBY,072,Edgware Road,2026-07-21T15:51:59Z,309,Good Service,2026-07-21 15:47:29.795111+00:00
FBY,074,Edgware Road,2026-07-21T15:58:59Z,729,Good Service,2026-07-21 15:47:29.799439+00:00
SFS,074,Edgware Road,2026-07-21T15:49:56Z,165,Good Service,2026-07-21 15:47:51.149780+00:00
EPY,055,Edgware Road,2026-07-21T15:47:55Z,44,Good Service,2026-07-21 15:47:51.365318+00:00
EPY,074,Edgware Road,2026-07-21T15:52:55Z,344,Good Service,2026-07-21 15:47:51.369751+00:00
PYB,055,Edgware Road,2026-07-21T15:50:26Z,194,Good Service,2026-07-21 15:47:52.176670+00:00
PYB,074,Edgware Road,2026-07-21T15:54:26Z,434,Good Service,2026-07-21 15:47:52.180027+00:00
PSG,055,Edgware Road,2026-07-21T15:53:30Z,422,Good Service,2026-07-21 15:47:52.280834+00:00
PSG,072,Edgware Road,2026-07-21T15:49:00Z,152,Good Service,2026-07-21 15:47:52.284527+00:00
PSG,074,Edgware Road,2026-07-21T15:56:30Z,602,Good Service,2026-07-21 15:47:52.287246+00:00
FBY,055,Edgware Road,2026-07-21T15:54:59Z,489,Good Service,2026-07-21 15:47:52.376816+00:00
FBY,072,Edgware Road,2026-07-21T15:51:59Z,309,Good Service,2026-07-21 15:47:52.379014+00:00
FBY,074,Edgware Road,2026-07-21T15:58:59Z,729,Good Service,2026-07-21 15:47:52.380591+00:00
SFS,074,Edgware Road,2026-07-21T15:49:56Z,165,Good Service,2026-07-21 15:48:13.868375+00:00
EPY,055,Edgware Road,2026-07-21T15:47:55Z,21,Good Service,2026-07-21 15:48:14.337422+00:00
EPY,074,Edgware Road,2026-07-21T15:52:55Z,321,Good Service,2026-07-21 15:48:14.341275+00:00
PYB,055,Edgware Road,2026-07-21T15:50:26Z,172,Good Service,2026-07-21 15:48:15.010516+00:00
PYB,074,Edgware Road,2026-07-21T15:54:26Z,412,Good Service,2026-07-21 15:48:15.015843+00:00
PSG,055,Edgware Road,2026-07-21T15:52:25Z,290,Good Service,2026-07-21 15:48:15.217470+00:00
PSG,072,Edgware Road,2026-07-21T15:48:55Z,80,Good Service,2026-07-21 15:48:15.221545+00:00
PSG,074,Edgware Road,2026-07-21T15:57:25Z,590,Good Service,2026-07-21 15:48:15.223950+00:00
FBY,055,Edgware Road,2026-07-21T15:55:26Z,471,Good Service,2026-07-21 15:48:15.332599+00:00
FBY,072,Edgware Road,2026-07-21T15:51:26Z,231,Good Service,2026-07-21 15:48:15.336126+00:00
FBY,074,Edgware Road,2026-07-21T15:59:26Z,711,Good Service,2026-07-21 15:48:15.338945+00:00
SFS,074,Edgware Road,2026-07-21T15:49:56Z,119,Good Service,2026-07-21 15:48:36.789170+00:00
EPY,045,Edgware Road,2026-07-21T15:55:30Z,453,Good Service,2026-07-21 15:48:37.349300+00:00
EPY,055,Edgware Road,2026-07-21T15:48:23Z,26,Good Service,2026-07-21 15:48:37.351599+00:00
EPY,074,Edgware Road,2026-07-21T15:52:00Z,243,Good Service,2026-07-21 15:48:37.353567+00:00
PYB,055,Edgware Road,2026-07-21T15:50:26Z,172,Good Service,2026-07-21 15:48:37.445140+00:00
PYB,074,Edgware Road,2026-07-21T15:54:26Z,412,Good Service,2026-07-21 15:48:37.447924+00:00
PSG,055,Edgware Road,2026-07-21T15:52:25Z,268,Good Service,2026-07-21 15:48:37.626917+00:00
PSG,072,Edgware Road,2026-07-21T15:48:55Z,58,Good Service,2026-07-21 15:48:37.630868+00:00
PSG,074,Edgware Road,2026-07-21T15:57:25Z,568,Good Service,2026-07-21 15:48:37.632562+00:00
FBY,045,Edgware Road,2026-07-21T16:02:31Z,873,Good Service,2026-07-21 15:48:38.154934+00:00
FBY,055,Edgware Road,2026-07-21T15:55:31Z,453,Good Service,2026-07-21 15:48:38.157775+00:00
FBY,072,Edgware Road,2026-07-21T15:51:31Z,213,Good Service,2026-07-21 15:48:38.160921+00:00
FBY,074,Edgware Road,2026-07-21T15:59:31Z,693,Good Service,2026-07-21 15:48:38.163516+00:00
SFS,045,Edgware Road,2026-07-21T15:53:00Z,278,Good Service,2026-07-21 15:49:01.752011+00:00
SFS,074,Edgware Road,2026-07-21T15:50:00Z,98,Good Service,2026-07-21 15:49:01.753348+00:00
EPY,055,Edgware Road,2026-07-21T15:47:55Z,21,Good Service,2026-07-21 15:49:01.839812+00:00
EPY,074,Edgware Road,2026-07-21T15:52:55Z,321,Good Service,2026-07-21 15:49:01.841083+00:00
PYB,045,Edgware Road,2026-07-21T15:57:30Z,549,Good Service,2026-07-21 15:49:02.008973+00:00
PYB,055,Edgware Road,2026-07-21T15:51:00Z,159,Good Service,2026-07-21 15:49:02.010765+00:00
PYB,074,Edgware Road,2026-07-21T15:54:30Z,369,Good Service,2026-07-21 15:49:02.014194+00:00
PSG,055,Edgware Road,2026-07-21T15:52:25Z,290,Good Service,2026-07-21 15:49:02.113354+00:00
PSG,072,Edgware Road,2026-07-21T15:48:55Z,80,Good Service,2026-07-21 15:49:02.114954+00:00
PSG,074,Edgware Road,2026-07-21T15:57:25Z,590,Good Service,2026-07-21 15:49:02.116177+00:00
FBY,055,Edgware Road,2026-07-21T15:55:26Z,471,Good Service,2026-07-21 15:49:02.216106+00:00
FBY,072,Edgware Road,2026-07-21T15:51:26Z,231,Good Service,2026-07-21 15:49:02.217506+00:00
FBY,074,Edgware Road,2026-07-21T15:59:26Z,711,Good Service,2026-07-21 15:49:02.218767+00:00
WIP,045,Edgware Road,2026-07-21T15:51:00Z,135,Good Service,2026-07-21 15:49:25.371237+00:00
SFS,074,Edgware Road,2026-07-21T15:49:56Z,119,Good Service,2026-07-21 15:49:25.465625+00:00
EPY,045,Edgware Road,2026-07-21T15:55:30Z,404,Good Service,2026-07-21 15:49:25.898241+00:00
EPY,074,Edgware Road,2026-07-21T15:52:00Z,194,Good Service,2026-07-21 15:49:25.902249+00:00
PYB,045,Edgware Road,2026-07-21T15:57:30Z,524,Good Service,2026-07-21 15:49:26.329192+00:00
PYB,055,Edgware Road,2026-07-21T15:51:00Z,134,Good Service,2026-07-21 15:49:26.331239+00:00
PYB,074,Edgware Road,2026-07-21T15:54:30Z,344,Good Service,2026-07-21 15:49:26.333009+00:00
PSG,055,Edgware Road,2026-07-21T15:52:25Z,268,Good Service,2026-07-21 15:49:26.433663+00:00
PSG,072,Edgware Road,2026-07-21T15:48:55Z,58,Good Service,2026-07-21 15:49:26.436198+00:00
PSG,074,Edgware Road,2026-07-21T15:57:25Z,568,Good Service,2026-07-21 15:49:26.438410+00:00
FBY,045,Edgware Road,2026-07-21T16:02:31Z,824,Good Service,2026-07-21 15:49:27.464376+00:00
FBY,055,Edgware Road,2026-07-21T15:55:31Z,404,Good Service,2026-07-21 15:49:27.468315+00:00
FBY,072,Edgware Road,2026-07-21T15:51:31Z,164,Good Service,2026-07-21 15:49:27.472635+00:00
FBY,074,Edgware Road,2026-07-21T15:59:31Z,644,Good Service,2026-07-21 15:49:27.475205+00:00
WIP,045,Edgware Road,2026-07-21T15:51:00Z,135,Good Service,2026-07-21 15:49:48.475348+00:00
SFS,045,Edgware Road,2026-07-21T15:53:00Z,278,Good Service,2026-07-21 15:49:48.568568+00:00
SFS,074,Edgware Road,2026-07-21T15:50:00Z,98,Good Service,2026-07-21 15:49:48.570645+00:00
EPY,045,Edgware Road,2026-07-21T15:56:32Z,442,Good Service,2026-07-21 15:49:50.729961+00:00
EPY,074,Edgware Road,2026-07-21T15:53:02Z,232,Good Service,2026-07-21 15:49:50.732037+00:00
PYB,045,Edgware Road,2026-07-21T15:57:30Z,524,Good Service,2026-07-21 15:49:50.822027+00:00
PYB,055,Edgware Road,2026-07-21T15:51:00Z,134,Good Service,2026-07-21 15:49:50.825023+00:00
PYB,074,Edgware Road,2026-07-21T15:54:30Z,344,Good Service,2026-07-21 15:49:50.827014+00:00
PSG,045,Edgware Road,2026-07-21T16:01:31Z,740,Good Service,2026-07-21 15:49:50.933724+00:00
PSG,055,Edgware Road,2026-07-21T15:53:31Z,260,Good Service,2026-07-21 15:49:50.935660+00:00
PSG,072,Edgware Road,2026-07-21T15:49:25Z,14,Good Service,2026-07-21 15:49:50.937112+00:00
PSG,074,Edgware Road,2026-07-21T15:57:31Z,500,Good Service,2026-07-21 15:49:50.941062+00:00
FBY,045,Edgware Road,2026-07-21T16:02:31Z,824,Good Service,2026-07-21 15:49:51.038080+00:00
FBY,055,Edgware Road,2026-07-21T15:55:31Z,404,Good Service,2026-07-21 15:49:51.040513+00:00
FBY,072,Edgware Road,2026-07-21T15:51:31Z,164,Good Service,2026-07-21 15:49:51.042804+00:00
FBY,074,Edgware Road,2026-07-21T15:59:31Z,644,Good Service,2026-07-21 15:49:51.044665+00:00
WIP,045,Edgware Road,2026-07-21T15:52:01Z,147,Good Service,2026-07-21 15:50:14.171425+00:00
SFS,045,Edgware Road,2026-07-21T15:54:01Z,267,Good Service,2026-07-21 15:50:14.386038+00:00
SFS,074,Edgware Road,2026-07-21T15:50:01Z,27,Good Service,2026-07-21 15:50:14.389556+00:00
EPY,045,Edgware Road,2026-07-21T15:55:30Z,404,Good Service,2026-07-21 15:50:14.483276+00:00
EPY,074,Edgware Road,2026-07-21T15:52:00Z,194,Good Service,2026-07-21 15:50:14.485510+00:00
PYB,045,Edgware Road,2026-07-21T15:58:32Z,538,Good Service,2026-07-21 15:50:14.586638+00:00
PYB,055,Edgware Road,2026-07-21T15:51:02Z,88,Good Service,2026-07-21 15:50:14.589150+00:00
PYB,074,Edgware Road,2026-07-21T15:54:32Z,298,Good Service,2026-07-21 15:50:14.594413+00:00
PSG,045,Edgware Road,2026-07-21T16:01:31Z,716,Good Service,2026-07-21 15:50:14.710430+00:00
PSG,055,Edgware Road,2026-07-21T15:53:31Z,236,Good Service,2026-07-21 15:50:14.712921+00:00
PSG,074,Edgware Road,2026-07-21T15:57:31Z,476,Good Service,2026-07-21 15:50:14.714694+00:00
FBY,045,Edgware Road,2026-07-21T16:03:31Z,836,Good Service,2026-07-21 15:50:14.821420+00:00
FBY,055,Edgware Road,2026-07-21T15:55:31Z,356,Good Service,2026-07-21 15:50:14.823961+00:00
FBY,072,Edgware Road,2026-07-21T15:52:01Z,146,Good Service,2026-07-21 15:50:14.826897+00:00
FBY,074,Edgware Road,2026-07-21T15:59:31Z,596,Good Service,2026-07-21 15:50:14.831344+00:00
WIP,045,Edgware Road,2026-07-21T15:52:01Z,147,Good Service,2026-07-21 15:50:35.811434+00:00
SFS,045,Edgware Road,2026-07-21T15:54:01Z,245,Good Service,2026-07-21 15:50:35.957129+00:00
SFS,074,Edgware Road,2026-07-21T15:50:01Z,5,Good Service,2026-07-21 15:50:35.960429+00:00
EPY,045,Edgware Road,2026-07-21T15:56:01Z,366,Good Service,2026-07-21 15:50:36.125801+00:00
EPY,074,Edgware Road,2026-07-21T15:53:01Z,186,Good Service,2026-07-21 15:50:36.128094+00:00
PYB,045,Edgware Road,2026-07-21T15:58:32Z,538,Good Service,2026-07-21 15:50:36.223275+00:00
PYB,055,Edgware Road,2026-07-21T15:51:02Z,88,Good Service,2026-07-21 15:50:36.225376+00:00
PYB,074,Edgware Road,2026-07-21T15:54:32Z,298,Good Service,2026-07-21 15:50:36.227411+00:00
PSG,045,Edgware Road,2026-07-21T16:01:31Z,695,Good Service,2026-07-21 15:50:36.335414+00:00
PSG,055,Edgware Road,2026-07-21T15:53:31Z,215,Good Service,2026-07-21 15:50:36.338463+00:00
PSG,074,Edgware Road,2026-07-21T15:57:31Z,455,Good Service,2026-07-21 15:50:36.342092+00:00
FBY,045,Edgware Road,2026-07-21T16:02:32Z,753,Good Service,2026-07-21 15:50:39.202889+00:00
FBY,055,Edgware Road,2026-07-21T15:55:32Z,333,Good Service,2026-07-21 15:50:39.207167+00:00
FBY,072,Edgware Road,2026-07-21T15:52:02Z,123,Good Service,2026-07-21 15:50:39.209874+00:00
FBY,074,Edgware Road,2026-07-21T16:00:32Z,633,Good Service,2026-07-21 15:50:39.212405+00:00
WIP,045,Edgware Road,2026-07-21T15:52:01Z,147,Good Service,2026-07-21 15:51:00.170163+00:00
SFS,045,Edgware Road,2026-07-21T15:54:01Z,267,Good Service,2026-07-21 15:51:00.314208+00:00
SFS,074,Edgware Road,2026-07-21T15:50:01Z,27,Good Service,2026-07-21 15:51:00.317044+00:00
EPY,045,Edgware Road,2026-07-21T15:56:01Z,341,Good Service,2026-07-21 15:51:00.488118+00:00
EPY,074,Edgware Road,2026-07-21T15:53:01Z,161,Good Service,2026-07-21 15:51:00.490176+00:00
PYB,045,Edgware Road,2026-07-21T15:57:32Z,431,Good Service,2026-07-21 15:51:00.950605+00:00
PYB,055,Edgware Road,2026-07-21T15:50:26Z,5,Good Service,2026-07-21 15:51:00.953378+00:00
PYB,074,Edgware Road,2026-07-21T15:55:32Z,311,Good Service,2026-07-21 15:51:00.955615+00:00
PSG,045,Edgware Road,2026-07-21T16:00:31Z,599,Good Service,2026-07-21 15:51:12.179011+00:00
PSG,055,Edgware Road,2026-07-21T15:53:01Z,149,Good Service,2026-07-21 15:51:12.180983+00:00
PSG,074,Edgware Road,2026-07-21T15:57:31Z,419,Good Service,2026-07-21 15:51:12.182861+00:00
FBY,045,Edgware Road,2026-07-21T16:03:31Z,836,Good Service,2026-07-21 15:51:12.274872+00:00
FBY,055,Edgware Road,2026-07-21T15:55:31Z,356,Good Service,2026-07-21 15:51:12.279732+00:00
FBY,072,Edgware Road,2026-07-21T15:52:01Z,146,Good Service,2026-07-21 15:51:12.282276+00:00
FBY,074,Edgware Road,2026-07-21T15:59:31Z,596,Good Service,2026-07-21 15:51:12.284454+00:00
WIP,045,Edgware Road,2026-07-21T15:51:38Z,26,Good Service,2026-07-21 15:51:52.261194+00:00
SFS,045,Edgware Road,2026-07-21T15:54:00Z,168,Good Service,2026-07-21 15:51:52.392980+00:00
EPY,045,Edgware Road,2026-07-21T15:57:01Z,349,Good Service,2026-07-21 15:51:52.488765+00:00
EPY,074,Edgware Road,2026-07-21T15:53:01Z,109,Good Service,2026-07-21 15:51:52.492101+00:00
PYB,045,Edgware Road,2026-07-21T15:58:31Z,439,Good Service,2026-07-21 15:51:52.594058+00:00
PYB,074,Edgware Road,2026-07-21T15:55:01Z,229,Good Service,2026-07-21 15:51:52.596720+00:00
PSG,045,Edgware Road,2026-07-21T16:01:31Z,618,Good Service,2026-07-21 15:51:52.733671+00:00
PSG,055,Edgware Road,2026-07-21T15:53:01Z,108,Good Service,2026-07-21 15:51:52.735836+00:00
PSG,074,Edgware Road,2026-07-21T15:57:31Z,378,Good Service,2026-07-21 15:51:52.737610+00:00
FBY,045,Edgware Road,2026-07-21T16:03:31Z,738,Good Service,2026-07-21 15:51:53.134223+00:00
FBY,055,Edgware Road,2026-07-21T15:55:01Z,228,Good Service,2026-07-21 15:51:53.136637+00:00
FBY,072,Edgware Road,2026-07-21T15:51:26Z,13,Good Service,2026-07-21 15:51:53.138564+00:00
FBY,074,Edgware Road,2026-07-21T15:59:31Z,498,Good Service,2026-07-21 15:51:53.140042+00:00
WIP,045,Edgware Road,2026-07-21T15:51:38Z,26,Good Service,2026-07-21 15:52:14.381412+00:00
SFS,045,Edgware Road,2026-07-21T15:54:00Z,146,Good Service,2026-07-21 15:52:14.515690+00:00
EPY,045,Edgware Road,2026-07-21T15:57:01Z,326,Good Service,2026-07-21 15:52:14.634559+00:00
EPY,074,Edgware Road,2026-07-21T15:53:01Z,86,Good Service,2026-07-21 15:52:14.638363+00:00
PYB,045,Edgware Road,2026-07-21T15:58:31Z,417,Good Service,2026-07-21 15:52:14.754330+00:00
PYB,074,Edgware Road,2026-07-21T15:55:01Z,207,Good Service,2026-07-21 15:52:14.758034+00:00
PSG,045,Edgware Road,2026-07-21T16:01:31Z,596,Good Service,2026-07-21 15:52:14.899184+00:00
PSG,055,Edgware Road,2026-07-21T15:53:01Z,86,Good Service,2026-07-21 15:52:14.902594+00:00
PSG,074,Edgware Road,2026-07-21T15:57:31Z,356,Good Service,2026-07-21 15:52:14.905709+00:00
FBY,045,Edgware Road,2026-07-21T16:03:31Z,716,Good Service,2026-07-21 15:52:15.074987+00:00
FBY,055,Edgware Road,2026-07-21T15:55:01Z,206,Good Service,2026-07-21 15:52:15.078362+00:00
FBY,074,Edgware Road,2026-07-21T15:59:31Z,476,Good Service,2026-07-21 15:52:15.081662+00:00
SFS,045,Edgware Road,2026-07-21T15:54:00Z,168,Good Service,2026-07-21 15:52:37.852194+00:00
EPY,045,Edgware Road,2026-07-21T15:57:01Z,303,Good Service,2026-07-21 15:52:37.952189+00:00
EPY,074,Edgware Road,2026-07-21T15:53:01Z,63,Good Service,2026-07-21 15:52:37.954429+00:00
PYB,045,Edgware Road,2026-07-21T15:58:31Z,417,Good Service,2026-07-21 15:52:38.088130+00:00
PYB,074,Edgware Road,2026-07-21T15:55:01Z,207,Good Service,2026-07-21 15:52:38.090458+00:00
PSG,045,Edgware Road,2026-07-21T16:01:31Z,618,Good Service,2026-07-21 15:52:38.192507+00:00
PSG,055,Edgware Road,2026-07-21T15:53:01Z,108,Good Service,2026-07-21 15:52:38.195246+00:00
PSG,074,Edgware Road,2026-07-21T15:57:31Z,378,Good Service,2026-07-21 15:52:38.196980+00:00
FBY,045,Edgware Road,2026-07-21T16:03:31Z,716,Good Service,2026-07-21 15:52:38.302435+00:00
FBY,055,Edgware Road,2026-07-21T15:55:01Z,206,Good Service,2026-07-21 15:52:38.304768+00:00
FBY,074,Edgware Road,2026-07-21T15:59:31Z,476,Good Service,2026-07-21 15:52:38.306281+00:00
SFS,045,Edgware Road,2026-07-21T15:54:00Z,146,Good Service,2026-07-21 15:53:01.221516+00:00
EPY,045,Edgware Road,2026-07-21T15:55:59Z,218,Good Service,2026-07-21 15:53:01.338103+00:00
EPY,074,Edgware Road,2026-07-21T15:52:59Z,38,Good Service,2026-07-21 15:53:01.341812+00:00
PYB,045,Edgware Road,2026-07-21T15:58:29Z,368,Good Service,2026-07-21 15:53:01.533201+00:00
PYB,074,Edgware Road,2026-07-21T15:55:29Z,188,Good Service,2026-07-21 15:53:01.535803+00:00
PSG,045,Edgware Road,2026-07-21T16:01:31Z,596,Good Service,2026-07-21 15:53:01.635473+00:00
PSG,055,Edgware Road,2026-07-21T15:53:01Z,86,Good Service,2026-07-21 15:53:01.637941+00:00
PSG,074,Edgware Road,2026-07-21T15:57:31Z,356,Good Service,2026-07-21 15:53:01.641453+00:00
FBY,045,Edgware Road,2026-07-21T16:03:29Z,668,Good Service,2026-07-21 15:53:01.842163+00:00
FBY,055,Edgware Road,2026-07-21T15:55:28Z,187,Good Service,2026-07-21 15:53:01.845650+00:00
FBY,074,Edgware Road,2026-07-21T16:00:28Z,487,Good Service,2026-07-21 15:53:01.849010+00:00
SFS,045,Edgware Road,2026-07-21T15:53:58Z,74,Good Service,2026-07-21 15:53:24.974411+00:00
EPY,045,Edgware Road,2026-07-21T15:55:59Z,193,Good Service,2026-07-21 15:53:25.861166+00:00
EPY,074,Edgware Road,2026-07-21T15:52:59Z,13,Good Service,2026-07-21 15:53:25.867414+00:00
PYB,045,Edgware Road,2026-07-21T15:58:29Z,344,Good Service,2026-07-21 15:53:26.008928+00:00
PYB,074,Edgware Road,2026-07-21T15:55:29Z,164,Good Service,2026-07-21 15:53:26.011121+00:00
PSG,045,Edgware Road,2026-07-21T16:00:28Z,462,Good Service,2026-07-21 15:53:26.111156+00:00
PSG,055,Edgware Road,2026-07-21T15:53:28Z,42,Good Service,2026-07-21 15:53:26.114472+00:00
PSG,074,Edgware Road,2026-07-21T15:57:28Z,282,Good Service,2026-07-21 15:53:26.117237+00:00
FBY,045,Edgware Road,2026-07-21T16:03:29Z,643,Good Service,2026-07-21 15:53:26.259273+00:00
FBY,055,Edgware Road,2026-07-21T15:55:28Z,162,Good Service,2026-07-21 15:53:26.261988+00:00
FBY,074,Edgware Road,2026-07-21T16:00:28Z,462,Good Service,2026-07-21 15:53:26.264237+00:00
SFS,045,Edgware Road,2026-07-21T15:53:58Z,50,Good Service,2026-07-21 15:53:48.427172+00:00
EPY,045,Edgware Road,2026-07-21T15:57:00Z,232,Good Service,2026-07-21 15:53:48.579231+00:00
EPY,073,Edgware Road,2026-07-21T16:00:30Z,442,Good Service,2026-07-21 15:53:48.581839+00:00
